Time [s],Channel 0
2.890667500,0
2.891991500,1
2.892668000,0
2.893991500,1
2.894668000,0
2.895991500,1
2.896668000,0
2.898012500,1
2.898952000,0
2.899995500,1
2.900734500,0
2.901992000,1
2.902767000,0
2.904733000,1
2.905430000,0
2.905998000,1
2.906696000,0
2.907993500,1
2.908692000,0
2.909992000,1
2.910688500,0
2.911992000,1
2.912688500,0
2.913992000,1
2.914668000,0
2.915991500,1
2.916667500,0
2.918012000,1
2.918941000,0
2.919991500,1
2.920667500,0
2.921991500,1
2.922667000,0
2.923991500,1
2.924667000,0
2.925991500,1
2.926667000,0
2.927991500,1
2.928667000,0
2.929991500,1
2.930667000,0
2.931991500,1
2.932667500,0
2.933991500,1
2.934667500,0
2.935991500,1
2.936667500,0
2.938012000,1
2.938945500,0
2.939992000,1
2.940668000,0
2.941991500,1
2.942667500,0
2.943991500,1
2.944667500,0
2.945991500,1
2.946667500,0
2.947991500,1
2.948667500,0
2.949991500,1
2.950667500,0
2.951991500,1
2.952667500,0
2.953991500,1
2.954667500,0
2.955991500,1
2.956667500,0
2.958012000,1
2.958943500,0
2.959991500,1
2.960667500,0
2.961991500,1
2.962667500,0
2.963991500,1
2.964667000,0
2.965991500,1
2.966667000,0
2.967991500,1
2.968667000,0
2.969991500,1
2.970667000,0
2.971991500,1
2.972667000,0
2.973991500,1
2.974667500,0
2.975991500,1
2.976667500,0
2.978012000,1
2.978940500,0
2.979991500,1
2.980667000,0
2.981991500,1
2.982667000,0
2.983991500,1
2.984667500,0
2.985991500,1
2.986667500,0
2.987991500,1
2.988667500,0
2.989991500,1
2.990667500,0
2.991991500,1
2.992667500,0
2.993991500,1
2.994667500,0
2.995991500,1
2.996667500,0
2.998012000,1
2.998952000,0
2.999995000,1
3.000734000,0
3.001991500,1
3.002767000,0
3.004733500,1
3.005432000,0
3.005998000,1
3.006698000,0
3.007995500,1
3.008694500,0
3.009992000,1
3.010691000,0
3.011991500,1
3.012688500,0
3.013991500,1
3.014668000,0
3.015991000,1
3.016667500,0
3.018012000,1
3.018943500,0
3.019991000,1
3.020667500,0
3.021991000,1
3.022667500,0
3.023991000,1
3.024667500,0
3.025991000,1
3.026667500,0
3.027991000,1
3.028667500,0
3.029991000,1
3.030667500,0
3.031991000,1
3.032667500,0
3.033991000,1
3.034667500,0
3.035991000,1
3.036667500,0
3.038012000,1
3.038945500,0
3.039991500,1
3.040668000,0
3.041991000,1
3.042667500,0
3.043991000,1
3.044667500,0
3.045991000,1
3.046667500,0
3.047991000,1
3.048667500,0
3.049991000,1
3.050667500,0
3.051991000,1
3.052667500,0
3.053991000,1
3.054667500,0
3.055991000,1
3.056667500,0
3.058012000,1
3.058940500,0
3.059991000,1
3.060667000,0
3.061991000,1
3.062667000,0
3.063991000,1
3.064667000,0
3.065991000,1
3.066667000,0
3.067991000,1
3.068667000,0
3.069991000,1
3.070667000,0
3.071991000,1
3.072667000,0
3.073991000,1
3.074667000,0
3.075991000,1
3.076667000,0
3.078012000,1
3.078943000,0
3.079991000,1
3.080667000,0
3.081991000,1
3.082667000,0
3.083991000,1
3.084667500,0
3.085991000,1
3.086667500,0
3.087991000,1
3.088667500,0
3.089991000,1
3.090667000,0
3.091991000,1
3.092667000,0
3.093991000,1
3.094667000,0
3.095991000,1
3.096667000,0
3.098011500,1
3.098951500,0
3.099994500,1
3.100733500,0
3.101991500,1
3.102766500,0
3.104733500,1
3.105434000,0
3.105997500,1
3.106699500,0
3.107997500,1
3.108696500,0
3.109994000,1
3.110693000,0
3.111991500,1
3.112689500,0
3.113991500,1
3.114668000,0
3.115991000,1
3.116667000,0
3.118011500,1
3.118940500,0
3.119991000,1
3.120667000,0
3.121991000,1
3.122667000,0
3.123991000,1
3.124667000,0
3.125991000,1
3.126667000,0
3.127991000,1
3.128667000,0
3.129991000,1
3.130667000,0
3.131991000,1
3.132667000,0
3.133991000,1
3.134667000,0
3.135991000,1
3.136667500,0
3.138011500,1
3.138945500,0
3.139991500,1
3.140667500,0
3.141991000,1
3.142667000,0
3.143991000,1
3.144667000,0
3.145991000,1
3.146667000,0
3.147991000,1
3.148667000,0
3.149991000,1
3.150667000,0
3.151991000,1
3.152667000,0
3.153991000,1
3.154667000,0
3.155991000,1
3.156667000,0
3.158011500,1
3.158943000,0
3.159991000,1
3.160667000,0
3.161991000,1
3.162667000,0
3.163991000,1
3.164667000,0
3.165991000,1
3.166667000,0
3.167991000,1
3.168667000,0
3.169991000,1
3.170667000,0
3.171991000,1
3.172667000,0
3.173991000,1
3.174667000,0
3.175991000,1
3.176667000,0
3.178011500,1
3.178943000,0
3.179991000,1
3.180667000,0
3.181991000,1
3.182667000,0
3.183990500,1
3.184667000,0
3.185990500,1
3.186667000,0
3.187990500,1
3.188667000,0
3.189990500,1
3.190667000,0
3.191990500,1
3.192667000,0
3.193990500,1
3.194667000,0
3.195990500,1
3.196667000,0
3.198011500,1
3.198948500,0
3.199994500,1
3.200733500,0
3.201991000,1
3.202766500,0
3.204732500,1
3.205428000,0
3.205994500,1
3.206693500,0
3.207991000,1
3.208689500,0
3.209991000,1
3.210687500,0
3.211991000,1
3.212691500,0
3.213991000,1
3.214667500,0
3.215990500,1
3.216666500,0
3.218011500,1
3.218940000,0
3.219990500,1
3.220666500,0
3.221990500,1
3.222666500,0
3.223990500,1
3.224666500,0
3.225990500,1
3.226667000,0
3.227990500,1
3.228667000,0
3.229990500,1
3.230667000,0
3.231990500,1
3.232667000,0
3.233990500,1
3.234667000,0
3.235990500,1
3.236666500,0
3.238011500,1
3.238947000,0
3.239991000,1
3.240667000,0
3.241990500,1
3.242666500,0
3.243990500,1
3.244666500,0
3.245990500,1
3.246667000,0
3.247990500,1
3.248667000,0
3.249990500,1
3.250666500,0
3.251990500,1
3.252666500,0
3.253990500,1
3.254666500,0
3.255990500,1
3.256667000,0
3.258011500,1
3.258940500,0
3.259990500,1
3.260667000,0
3.261990500,1
3.262667000,0
3.263990500,1
3.264667000,0
3.265990500,1
3.266666500,0
3.267990500,1
3.268666500,0
3.269990500,1
3.270666500,0
3.271990500,1
3.272666500,0
3.273990500,1
3.274666500,0
3.275990500,1
3.276667000,0
3.278011000,1
3.278943000,0
3.279990500,1
3.280667000,0
3.281990500,1
3.282667000,0
3.283990500,1
3.284667000,0
3.285990500,1
3.286667000,0
3.287990500,1
3.288667000,0
3.289990500,1
3.290667000,0
3.291990500,1
3.292667000,0
3.293990500,1
3.294667000,0
3.295990500,1
3.296667000,0
3.298011000,1
3.298951000,0
3.299994000,1
3.300733000,0
3.301991000,1
3.302766000,0
3.304732000,1
3.305429500,0
3.305997000,1
3.306695500,0
3.307993000,1
3.308692000,0
3.309991000,1
3.310688500,0
3.311991000,1
3.312687500,0
3.313991000,1
3.314667500,0
3.315990500,1
3.316667000,0
3.318011000,1
3.318940000,0
3.319990500,1
3.320667000,0
3.321990500,1
3.322667000,0
3.323990500,1
3.324666500,0
3.325990500,1
3.326666500,0
3.327990500,1
3.328666500,0
3.329990500,1
3.330666500,0
3.331990500,1
3.332666500,0
3.333990500,1
3.334666500,0
3.335990500,1
3.336666500,0
3.338011000,1
3.338944500,0
3.339990500,1
3.340666500,0
3.341990500,1
3.342666000,0
3.343990500,1
3.344666000,0
3.345990500,1
3.346666000,0
3.347990500,1
3.348666500,0
3.349990500,1
3.350666500,0
3.351990500,1
3.352666500,0
3.353990500,1
3.354666500,0
3.355990000,1
3.356666500,0
3.358011000,1
3.358942000,0
3.359990000,1
3.360666000,0
3.361990000,1
3.362666000,0
3.363990000,1
3.364666000,0
3.365990000,1
3.366666000,0
3.367990000,1
3.368666500,0
3.369990000,1
3.370666500,0
3.371990000,1
3.372666500,0
3.373990000,1
3.374666500,0
3.375990000,1
3.376666500,0
3.378011000,1
3.378942500,0
3.379990000,1
3.380666000,0
3.381990000,1
3.382666000,0
3.383990000,1
3.384666000,0
3.385990000,1
3.386666000,0
3.387990000,1
3.388666500,0
3.389990000,1
3.390666500,0
3.391990000,1
3.392666500,0
3.393990000,1
3.394666500,0
3.395990000,1
3.396666500,0
3.398011000,1
3.398948000,0
3.399994000,1
3.400732500,0
3.401990500,1
3.402765500,0
3.404734000,1
3.405431000,0
3.405996500,1
3.406697000,0
3.407995000,1
3.408693500,0
3.409991500,1
3.410690000,0
3.411990500,1
3.412687000,0
3.413990500,1
3.414667000,0
3.415990000,1
3.416666500,0
3.418011000,1
3.418940000,0
3.419990000,1
3.420666500,0
3.421990000,1
3.422666500,0
3.423990000,1
3.424666500,0
3.425990000,1
3.426666500,0
3.427990000,1
3.428666500,0
3.429990000,1
3.430666500,0
3.431990000,1
3.432666500,0
3.433990000,1
3.434666500,0
3.435990000,1
3.436666500,0
3.438010500,1
3.438947000,0
3.439990500,1
3.440666500,0
3.441990000,1
3.442666000,0
3.443990000,1
3.444666000,0
3.445990000,1
3.446666000,0
3.447990000,1
3.448666500,0
3.449990000,1
3.450666500,0
3.451990000,1
3.452666500,0
3.453990000,1
3.454666500,0
3.455990000,1
3.456666500,0
3.458010500,1
3.458942000,0
3.459990000,1
3.460666000,0
3.461990000,1
3.462666000,0
3.463990000,1
3.464666000,0
3.465990000,1
3.466666000,0
3.467990000,1
3.468666000,0
3.469990000,1
3.470666500,0
3.471990000,1
3.472666500,0
3.473990000,1
3.474666500,0
3.475990000,1
3.476666500,0
3.478010500,1
3.478940000,0
3.479990000,1
3.480666500,0
3.481990000,1
3.482666500,0
3.483990000,1
3.484666500,0
3.485990000,1
3.486666500,0
3.487990000,1
3.488666500,0
3.489990000,1
3.490666500,0
3.491990000,1
3.492666500,0
3.493990000,1
3.494666500,0
3.495990000,1
3.496666000,0
3.498010500,1
3.498948000,0
3.499993500,1
3.500732500,0
3.501990500,1
3.502766000,0
3.504728000,1
3.505425000,0
3.505992000,1
3.506690500,0
3.507990500,1
3.508687000,0
3.509990500,1
3.510686500,0
3.511990500,1
3.512690000,0
3.513990500,1
3.514666000,0
3.515990000,1
3.516665500,0
3.518010500,1
3.518942000,0
3.519990000,1
3.520666000,0
3.521990000,1
3.522666000,0
3.523990000,1
3.524666000,0
3.525990000,1
3.526666000,0
3.527989500,1
3.528666000,0
3.529989500,1
3.530666000,0
3.531989500,1
3.532665500,0
3.533989500,1
3.534665500,0
3.535989500,1
3.536665500,0
3.538010500,1
3.538946500,0
3.539990000,1
3.540666000,0
3.541989500,1
3.542665500,0
3.543989500,1
3.544665500,0
3.545989500,1
3.546665500,0
3.547989500,1
3.548665500,0
3.549989500,1
3.550666000,0
3.551989500,1
3.552666000,0
3.553989500,1
3.554666000,0
3.555989500,1
3.556666000,0
3.558010500,1
3.558939500,0
3.559989500,1
3.560666000,0
3.561989500,1
3.562666000,0
3.563989500,1
3.564666000,0
3.565989500,1
3.566666000,0
3.567989500,1
3.568666000,0
3.569989500,1
3.570666000,0
3.571989500,1
3.572666000,0
3.573989500,1
3.574666000,0
3.575989500,1
3.576666000,0
3.578010500,1
3.578939000,0
3.579989500,1
3.580665500,0
3.581989500,1
3.582665500,0
3.583989500,1
3.584665500,0
3.585989500,1
3.586665500,0
3.587989500,1
3.588665500,0
3.589989500,1
3.590665500,0
3.591989500,1
3.592665500,0
3.593989500,1
3.594665500,0
3.595989500,1
3.596665500,0
3.598010500,1
3.598950000,0
3.599993500,1
3.600732500,0
3.601990000,1
3.602765500,0
3.604730500,1
3.605426500,0
3.605994000,1
3.606692500,0
3.607990000,1
3.608689000,0
3.609990000,1
3.610687000,0
3.611990000,1
3.612691000,0
3.613990000,1
3.614666500,0
3.615989500,1
3.616666000,0
3.618010000,1
3.618939500,0
3.619989500,1
3.620665500,0
3.621989500,1
3.622665500,0
3.623989500,1
3.624665500,0
3.625989500,1
3.626665500,0
3.627989500,1
3.628665500,0
3.629989500,1
3.630666000,0
3.631989500,1
3.632666000,0
3.633989500,1
3.634666000,0
3.635989500,1
3.636666000,0
3.638010000,1
3.638946500,0
3.639990000,1
3.640666500,0
3.641989500,1
3.642665500,0
3.643989500,1
3.644665500,0
3.645989500,1
3.646665500,0
3.647989500,1
3.648665500,0
3.649989500,1
3.650665500,0
3.651989500,1
3.652665500,0
3.653989500,1
3.654665500,0
3.655989500,1
3.656665500,0
3.658010000,1
3.658941500,0
3.659989500,1
3.660665500,0
3.661989500,1
3.662666000,0
3.663989500,1
3.664666000,0
3.665989500,1
3.666666000,0
3.667989500,1
3.668666000,0
3.669989500,1
3.670666000,0
3.671989500,1
3.672666000,0
3.673989500,1
3.674665500,0
3.675989500,1
3.676665500,0
3.678010000,1
3.678939000,0
3.679989500,1
3.680665500,0
3.681989500,1
3.682665500,0
3.683989500,1
3.684665500,0
3.685989500,1
3.686665500,0
3.687989500,1
3.688665500,0
3.689989500,1
3.690665500,0
3.691989500,1
3.692665500,0
3.693989500,1
3.694665500,0
3.695989500,1
3.696665500,0
3.698010000,1
3.698950000,0
3.699993000,1
3.700732000,0
3.701989500,1
3.702765000,0
3.704731500,1
3.705428500,0
3.705996000,1
3.706694500,0
3.707992000,1
3.708691000,0
3.709989500,1
3.710687500,0
3.711989500,1
3.712686500,0
3.713989500,1
3.714666000,0
3.715989000,1
3.716665500,0
3.718010000,1
3.718939000,0
3.719989000,1
3.720665500,0
3.721989000,1
3.722665000,0
3.723989000,1
3.724665000,0
3.725989000,1
3.726665000,0
3.727989000,1
3.728665000,0
3.729989000,1
3.730665000,0
3.731989000,1
3.732665500,0
3.733989000,1
3.734665500,0
3.735989000,1
3.736665500,0
3.738010000,1
3.738943500,0
3.739989500,1
3.740666000,0
3.741989000,1
3.742665500,0
3.743989000,1
3.744665500,0
3.745989000,1
3.746665500,0
3.747989000,1
3.748665500,0
3.749989000,1
3.750665500,0
3.751989000,1
3.752665500,0
3.753989000,1
3.754665500,0
3.755989000,1
3.756665500,0
3.758010000,1
3.758941500,0
3.759989000,1
3.760665500,0
3.761989000,1
3.762665500,0
3.763989000,1
3.764665500,0
3.765989000,1
3.766665000,0
3.767989000,1
3.768665000,0
3.769989000,1
3.770665000,0
3.771989000,1
3.772665000,0
3.773989000,1
3.774665000,0
3.775989000,1
3.776665000,0
3.778010000,1
3.778938500,0
3.779989000,1
3.780665000,0
3.781989000,1
3.782665500,0
3.783989000,1
3.784665500,0
3.785989000,1
3.786665500,0
3.787989000,1
3.788665500,0
3.789989000,1
3.790665500,0
3.791989000,1
3.792665000,0
3.793989000,1
3.794665000,0
3.795989000,1
3.796665000,0
3.798009500,1
3.798949500,0
3.799992500,1
3.800731500,0
3.801989500,1
3.802764500,0
3.804732000,1
3.805430500,0
3.805995500,1
3.806696500,0
3.807995500,1
3.808693000,0
3.809990500,1
3.810689500,0
3.811989500,1
3.812685500,0
3.813989500,1
3.814665000,0
3.815989000,1
3.816664500,0
3.818009500,1
3.818940500,0
3.819989000,1
3.820664500,0
3.821989000,1
3.822664500,0
3.823989000,1
3.824665000,0
3.825989000,1
3.826665000,0
3.827989000,1
3.828665000,0
3.829989000,1
3.830665000,0
3.831989000,1
3.832665000,0
3.833989000,1
3.834665500,0
3.835989000,1
3.836665500,0
3.838009500,1
3.838943500,0
3.839989500,1
3.840665500,0
3.841989000,1
3.842665000,0
3.843989000,1
3.844665000,0
3.845989000,1
3.846665000,0
3.847989000,1
3.848665000,0
3.849989000,1
3.850665000,0
3.851989000,1
3.852665000,0
3.853989000,1
3.854664500,0
3.855989000,1
3.856664500,0
3.858009500,1
3.858940500,0
3.859989000,1
3.860664500,0
3.861989000,1
3.862664500,0
3.863989000,1
3.864665000,0
3.865989000,1
3.866665000,0
3.867989000,1
3.868665000,0
3.869989000,1
3.870665000,0
3.871988500,1
3.872665000,0
3.873988500,1
3.874665000,0
3.875988500,1
3.876665000,0
3.878009500,1
3.878938500,0
3.879988500,1
3.880665000,0
3.881988500,1
3.882665000,0
3.883988500,1
3.884665000,0
3.885988500,1
3.886665000,0
3.887988500,1
3.888665000,0
3.889988500,1
3.890665000,0
3.891988500,1
3.892665000,0
3.893988500,1
3.894665000,0
3.895988500,1
3.896665000,0
3.898009500,1
3.898947000,0
3.899992500,1
3.900731500,0
3.901989000,1
3.902764500,0
3.904729000,1
3.905424500,0
3.905991000,1
3.906689500,0
3.907989000,1
3.908686000,0
3.909989000,1
3.910685500,0
3.911989000,1
3.912688500,0
3.913989000,1
3.914665500,0
3.915988500,1
3.916665000,0
3.918009500,1
3.918941000,0
3.919988500,1
3.920665000,0
3.921988500,1
3.922665000,0
3.923988500,1
3.924665000,0
3.925988500,1
3.926665000,0
3.927988500,1
3.928665000,0
3.929988500,1
3.930665000,0
3.931988500,1
3.932665000,0
3.933988500,1
3.934665000,0
3.935988500,1
3.936665000,0
3.938009500,1
3.938943000,0
3.939989000,1
3.940665000,0
3.941988500,1
3.942664500,0
3.943988500,1
3.944664500,0
3.945988500,1
3.946664500,0
3.947988500,1
3.948664500,0
3.949988500,1
3.950664500,0
3.951988500,1
3.952664500,0
3.953988500,1
3.954664500,0
3.955988500,1
3.956664500,0
3.958009000,1
3.958940500,0
3.959988500,1
3.960664500,0
3.961988500,1
3.962664500,0
3.963988500,1
3.964664500,0
3.965988500,1
3.966664500,0
3.967988500,1
3.968664500,0
3.969988500,1
3.970664500,0
3.971988500,1
3.972664500,0
3.973988500,1
3.974665000,0
3.975988500,1
3.976665000,0
3.978009000,1
3.978941000,0
3.979988500,1
3.980665000,0
3.981988500,1
3.982665000,0
3.983988500,1
3.984665000,0
3.985988500,1
3.986664500,0
3.987988500,1
3.988664500,0
3.989988500,1
3.990664500,0
3.991988500,1
3.992664500,0
3.993988500,1
3.994664500,0
3.995988500,1
3.996664500,0
3.998009000,1
3.998946000,0
3.999992000,1
4.000731000,0
4.001989000,1
4.002763500,0
4.004730500,1
4.005425500,0
4.005993000,1
4.006691500,0
4.007989500,1
4.008688000,0
4.009989000,1
4.010685000,0
4.011989000,1
4.012690000,0
4.013989000,1
4.014665000,0
4.015988500,1
4.016664500,0
4.018009000,1
4.018937500,0
4.019988500,1
4.020664500,0
4.021988500,1
4.022664500,0
4.023988500,1
4.024664500,0
4.025988500,1
4.026664500,0
4.027988500,1
4.028664500,0
4.029988500,1
4.030664500,0
4.031988500,1
4.032664500,0
4.033988500,1
4.034664500,0
4.035988500,1
4.036664500,0
4.038009000,1
4.038945000,0
4.039988500,1
4.040665000,0
4.041988500,1
4.042664500,0
4.043988000,1
4.044664500,0
4.045988000,1
4.046664500,0
4.047988000,1
4.048664500,0
4.049988000,1
4.050664500,0
4.051988000,1
4.052664500,0
4.053988000,1
4.054664500,0
4.055988000,1
4.056664500,0
4.058009000,1
4.058940500,0
4.059988000,1
4.060664500,0
4.061988000,1
4.062664500,0
4.063988000,1
4.064664500,0
4.065988000,1
4.066664000,0
4.067988000,1
4.068664000,0
4.069988000,1
4.070664000,0
4.071988000,1
4.072664000,0
4.073988000,1
4.074664000,0
4.075988000,1
4.076664500,0
4.078009000,1
4.078938000,0
4.079988000,1
4.080664500,0
4.081988000,1
4.082664500,0
4.083988000,1
4.084664500,0
4.085988000,1
4.086664500,0
4.087988000,1
4.088664500,0
4.089988000,1
4.090664500,0
4.091988000,1
4.092664500,0
4.093988000,1
4.094664500,0
4.095988000,1
4.096664500,0
4.098009000,1
4.098946000,0
4.099992000,1
4.100730500,0
4.101988500,1
4.102763500,0
4.104730500,1
4.105428000,0
4.105994500,1
4.106694000,0
4.107991500,1
4.108690000,0
4.109988500,1
4.110686500,0
4.111988500,1
4.112685000,0
4.113988500,1
4.114664500,0
4.115988000,1
4.116664500,0
4.118009000,1
4.118940500,0
4.119988000,1
4.120664500,0
4.121988000,1
4.122664500,0
4.123988000,1
4.124664500,0
4.125988000,1
4.126664000,0
4.127988000,1
4.128664000,0
4.129988000,1
4.130664000,0
4.131988000,1
4.132664000,0
4.133988000,1
4.134664000,0
4.135988000,1
4.136664000,0
4.138008500,1
4.138944500,0
4.139988500,1
4.140664500,0
4.141988000,1
4.142664000,0
4.143988000,1
4.144664000,0
4.145988000,1
4.146664000,0
4.147988000,1
4.148664000,0
4.149988000,1
4.150664000,0
4.151988000,1
4.152664000,0
4.153988000,1
4.154664000,0
4.155988000,1
4.156664000,0
4.158008500,1
4.158937500,0
4.159988000,1
4.160664000,0
4.161988000,1
4.162664000,0
4.163988000,1
4.164664000,0
4.165988000,1
4.166664000,0
4.167988000,1
4.168664000,0
4.169988000,1
4.170664000,0
4.171988000,1
4.172664000,0
4.173988000,1
4.174664000,0
4.175988000,1
4.176664000,0
4.178008500,1
4.178937500,0
4.179988000,1
4.180664000,0
4.181988000,1
4.182664000,0
4.183988000,1
4.184664000,0
4.185988000,1
4.186664000,0
4.187988000,1
4.188664000,0
4.189988000,1
4.190664000,0
4.191988000,1
4.192664000,0
4.193988000,1
4.194664000,0
4.195988000,1
4.196664000,0
4.198008500,1
4.198948500,0
4.199991500,1
4.200730500,0
4.201988000,1
4.202764000,0
4.204731000,1
4.205430000,0
4.205994500,1
4.206696000,0
4.207994500,1
4.208692000,0
4.209990000,1
4.210688500,0
4.211988000,1
4.212685000,0
4.213988000,1
4.214664500,0
4.215987500,1
4.216664000,0
4.218008500,1
4.218940000,0
4.219987500,1
4.220663500,0
4.221987500,1
4.222663500,0
4.223987500,1
4.224663500,0
4.225987500,1
4.226663500,0
4.227987500,1
4.228663500,0
4.229987500,1
4.230663500,0
4.231987500,1
4.232663500,0
4.233987500,1
4.234663500,0
4.235987500,1
4.236663500,0
4.238008500,1
4.238942000,0
4.239988000,1
4.240664000,0
4.241987500,1
4.242663500,0
4.243987500,1
4.244663500,0
4.245987500,1
4.246663500,0
4.247987500,1
4.248664000,0
4.249987500,1
4.250664000,0
4.251987500,1
4.252664000,0
4.253987500,1
4.254664000,0
4.255987500,1
4.256664000,0
4.258008500,1
4.258937000,0
4.259987500,1
4.260663500,0
4.261987500,1
4.262663500,0
4.263987500,1
4.264663500,0
4.265987500,1
4.266663500,0
4.267987500,1
4.268663500,0
4.269987500,1
4.270663500,0
4.271987500,1
4.272663500,0
4.273987500,1
4.274663500,0
4.275987500,1
4.276663500,0
4.278008500,1
4.278940000,0
4.279987500,1
4.280664000,0
4.281987500,1
4.282663500,0
4.283987500,1
4.284663500,0
4.285987500,1
4.286663500,0
4.287987500,1
4.288664000,0
4.289987500,1
4.290664000,0
4.291987500,1
4.292664000,0
4.293987500,1
4.294664000,0
4.295987500,1
4.296664000,0
4.298008000,1
4.298945500,0
4.299991500,1
4.300730500,0
4.301988000,1
4.302763500,0
4.304731500,1
4.305432000,0
4.305994000,1
4.306696000,0
4.307994000,1
4.308694500,0
4.309992000,1
4.310691000,0
4.311988000,1
4.312687000,0
4.313988000,1
4.314664500,0
4.315987500,1
4.316664000,0
4.318008000,1
4.318939500,0
4.319987500,1
4.320663500,0
4.321987500,1
4.322663500,0
4.323987500,1
4.324663500,0
4.325987500,1
4.326663500,0
4.327987500,1
4.328664000,0
4.329987500,1
4.330664000,0
4.331987500,1
4.332664000,0
4.333987500,1
4.334664000,0
4.335987500,1
4.336664000,0
4.338008000,1
4.338944000,0
4.339988000,1
4.340664000,0
4.341987500,1
4.342663500,0
4.343987500,1
4.344663500,0
4.345987500,1
4.346663500,0
4.347987500,1
4.348663500,0
4.349987500,1
4.350664000,0
4.351987500,1
4.352664000,0
4.353987500,1
4.354664000,0
4.355987500,1
4.356664000,0
4.358008000,1
4.358937000,0
4.359987500,1
4.360663500,0
4.361987500,1
4.362663500,0
4.363987500,1
4.364663500,0
4.365987500,1
4.366663500,0
4.367987500,1
4.368663500,0
4.369987500,1
4.370663500,0
4.371987500,1
4.372663500,0
4.373987500,1
4.374663500,0
4.375987500,1
4.376663500,0
4.378008000,1
4.378939500,0
4.379987500,1
4.380663500,0
4.381987500,1
4.382663500,0
4.383987500,1
4.384663500,0
4.385987500,1
4.386663500,0
4.387987000,1
4.388663500,0
4.389987000,1
4.390663500,0
4.391987000,1
4.392663500,0
4.393987000,1
4.394663500,0
4.395987000,1
4.396663500,0
4.398008000,1
4.398945500,0
4.399991000,1
4.400730000,0
4.401987500,1
4.402763000,0
4.404729500,1
4.405425000,0
4.405993500,1
4.406691000,0
4.407989000,1
4.408687500,0
4.409987500,1
4.410684000,0
4.411987500,1
4.412684000,0
4.413987500,1
4.414664000,0
4.415987000,1
4.416663500,0
4.418008000,1
4.418936500,0
4.419987000,1
4.420663500,0
4.421987000,1
4.422663500,0
4.423987000,1
4.424663500,0
4.425987000,1
4.426663500,0
4.427987000,1
4.428663500,0
4.429987000,1
4.430663500,0
4.431987000,1
4.432663000,0
4.433987000,1
4.434663000,0
4.435987000,1
4.436663000,0
4.438008000,1
4.438944000,0
4.439987500,1
4.440663500,0
4.441987000,1
4.442663500,0
4.443987000,1
4.444663500,0
4.445987000,1
4.446663500,0
4.447987000,1
4.448663500,0
4.449987000,1
4.450663500,0
4.451987000,1
4.452663500,0
4.453987000,1
4.454663000,0
4.455987000,1
4.456663000,0
4.458008000,1
4.458936500,0
4.459987000,1
4.460663000,0
4.461987000,1
4.462663000,0
4.463987000,1
4.464663000,0
4.465987000,1
4.466663000,0
4.467987000,1
4.468663000,0
4.469987000,1
4.470663500,0
4.471987000,1
4.472663500,0
4.473987000,1
4.474663500,0
4.475987000,1
4.476663500,0
4.478007500,1
4.478939500,0
4.479987000,1
4.480663000,0
4.481987000,1
4.482663000,0
4.483987000,1
4.484663000,0
4.485987000,1
4.486663000,0
4.487987000,1
4.488663000,0
4.489987000,1
4.490663000,0
4.491987000,1
4.492663000,0
4.493987000,1
4.494663000,0
4.495987000,1
4.496663000,0
4.498007500,1
4.498947500,0
4.499990500,1
4.500730000,0
4.501987500,1
4.502763000,0
4.504729500,1
4.505427500,0
4.505993500,1
4.506693500,0
4.507990500,1
4.508689500,0
4.509987000,1
4.510686000,0
4.511987500,1
4.512684000,0
4.513987500,1
4.514663500,0
4.515987000,1
4.516663000,0
4.518007500,1
4.518936500,0
4.519987000,1
4.520663000,0
4.521987000,1
4.522663500,0
4.523987000,1
4.524663500,0
4.525987000,1
4.526663500,0
4.527987000,1
4.528663000,0
4.529987000,1
4.530663000,0
4.531987000,1
4.532663000,0
4.533987000,1
4.534663000,0
4.535987000,1
4.536663000,0
4.538007500,1
4.538944000,0
4.539987000,1
4.540663500,0
4.541987000,1
4.542663000,0
4.543987000,1
4.544663000,0
4.545987000,1
4.546663000,0
4.547987000,1
4.548663000,0
4.549987000,1
4.550663000,0
4.551987000,1
4.552663000,0
4.553987000,1
4.554663000,0
4.555987000,1
4.556663000,0
4.558007500,1
4.558936000,0
4.559986500,1
4.560663000,0
4.561986500,1
4.562663000,0
4.563986500,1
4.564663000,0
4.565986500,1
4.566663000,0
4.567986500,1
4.568663000,0
4.569986500,1
4.570663000,0
4.571986500,1
4.572662500,0
4.573986500,1
4.574662500,0
4.575986500,1
4.576662500,0
4.578007500,1
4.578936000,0
4.579986500,1
4.580662500,0
4.581986500,1
4.582663000,0
4.583986500,1
4.584663000,0
4.585986500,1
4.586663000,0
4.587986500,1
4.588663000,0
4.589986500,1
4.590663000,0
4.591986500,1
4.592663000,0
4.593986500,1
4.594663000,0
4.595986500,1
4.596663000,0
4.598007500,1
4.598947500,0
4.599990500,1
4.600729500,0
4.601987000,1
4.602762500,0
4.604730000,1
4.605429500,0
4.605993000,1
4.606695000,0
4.607993000,1
4.608691500,0
4.609989000,1
4.610688000,0
4.611987000,1
4.612684500,0
4.613987000,1
4.614663500,0
4.615986500,1
4.616663000,0
4.618007500,1
4.618936500,0
4.619986500,1
4.620663000,0
4.621986500,1
4.622662500,0
4.623986500,1
4.624662500,0
4.625986500,1
4.626662500,0
4.627986500,1
4.628662500,0
4.629986500,1
4.630662500,0
4.631986500,1
4.632662500,0
4.633986500,1
4.634662500,0
4.635986500,1
4.636662500,0
4.638007500,1
